plate_id,garden,meso_id,soil,seed_id,intact_seeds,seed_code,plating_date,germination_date,fungi_date_type,death_date,obs,notes,Treat,symptoms_num,germinated_num,home_away
412,WIL,15,HG,OH,8,B,7/21/2026,NA,7/25-O,NA,HL,white shiny circular,LIVE,1,0,away
412,WIL,15,HG,OH,8,C,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
412,WIL,15,HG,OH,8,D,7/21/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,away
412,WIL,15,HG,OH,8,E,7/21/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,away
412,WIL,15,HG,OH,8,F,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
412,WIL,15,HG,OH,8,G,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
412,WIL,15,HG,OH,8,H,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
416,WIL,17,HR,TI,6,A,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
416,WIL,17,HR,TI,6,B,7/21/2026,8/17/2026,NA,NA,HL,NA,DEAD,0,1,away
416,WIL,17,HR,TI,6,C,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
416,WIL,17,HR,TI,6,D,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
416,WIL,17,HR,TI,6,E,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
416,WIL,17,HR,TI,6,F,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,A,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,B,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,C,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,D,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,E,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,F,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,G,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
415,WIL,17,HR,NG,8,H,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,A,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,B,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,C,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,D,7/21/2026,NA,8/7-O/F,NA,HL,shiny white with spongy spots,DEAD,1,0,away
414,WIL,17,HR,BB,8,E,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,F,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,G,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
414,WIL,17,HR,BB,8,H,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
417,WIL,18,HR,HG,9,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
417,WIL,18,HR,HG,9,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
417,WIL,18,HR,HG,9,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
417,WIL,18,HR,HG,9,D,7/24/2026,NA,8/7-O/F,NA,TN,shiny pink,LIVE,1,0,away
417,WIL,18,HR,HG,9,E,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
417,WIL,18,HR,HG,9,F,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
417,WIL,18,HR,HG,9,G,7/24/2026,NA,8/7-O/F,NA,TN,shiny pink,LIVE,1,0,away
417,WIL,18,HR,HG,9,H,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
417,WIL,18,HR,HG,9,I,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
419,WIL,20,SR,NG,4,A,7/24/2026,8/13/2026,NA,NA,TN,NA,DEAD,0,1,away
419,WIL,20,SR,NG,4,B,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
419,WIL,20,SR,NG,4,C,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
419,WIL,20,SR,NG,4,D,7/24/2026,NA,8/7-O,NA,TN,shiny black,DEAD,1,0,away
418,WIL,20,SR,BB,3,A,7/24/2026,NA,8/7-O,NA,TN,shiny white,DEAD,1,0,away
418,WIL,20,SR,BB,3,B,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
418,WIL,20,SR,BB,3,C,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
421,WIL,23,OH,OH,4,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
421,WIL,23,OH,OH,4,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
421,WIL,23,OH,OH,4,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
421,WIL,23,OH,OH,4,D,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
420,WIL,23,OH,HG,3,A,7/24/2026,8/13/2026,NA,NA,TN,NA,LIVE,0,1,away
420,WIL,23,OH,HG,3,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
420,WIL,23,OH,HG,3,C,7/24/2026,NA,NA,NA,TN,missing,LIVE,0,0,away
424,WIL,25,RC,TI,3,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
424,WIL,25,RC,TI,3,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
424,WIL,25,RC,TI,3,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
423,WIL,25,RC,NG,4,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
423,WIL,25,RC,NG,4,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
423,WIL,25,RC,NG,4,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
423,WIL,25,RC,NG,4,D,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
422,WIL,25,RC,BB,6,A,7/24/2026,8/13/2026,NA,NA,TN,NA,LIVE,0,1,away
422,WIL,25,RC,BB,6,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
422,WIL,25,RC,BB,6,C,7/24/2026,8/7/2026,NA,NA,TN,NA,LIVE,0,1,away
422,WIL,25,RC,BB,6,D,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
422,WIL,25,RC,BB,6,E,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
422,WIL,25,RC,BB,6,F,7/24/2026,NA,NA,NA,TN,missing,LIVE,0,0,away
426,WIL,27,TI,TI,5,A,7/24/2026,NA,8/20-F,NA,TN,fluffy white,LIVE,1,0,home
426,WIL,27,TI,TI,5,B,7/24/2026,8/7/2026,NA,NA,TN,NA,LIVE,0,1,home
426,WIL,27,TI,TI,5,C,7/24/2026,NA,7/29-F,NA,TN,fluffy white- yellow at bottom,LIVE,1,0,home
426,WIL,27,TI,TI,5,D,7/24/2026,8/13/2026,8/20-F,NA,TN,fluffy white,LIVE,1,1,home
426,WIL,27,TI,TI,5,E,7/24/2026,NA,8/13-F,NA,TN,fluffy white,LIVE,1,0,home
425,WIL,27,TI,RC,5,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
425,WIL,27,TI,RC,5,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
425,WIL,27,TI,RC,5,C,7/24/2026,NA,NA,NA,TN,small/damaged seed,LIVE,0,0,away
425,WIL,27,TI,RC,5,D,7/24/2026,NA,NA,NA,TN,small/damaged seed,LIVE,0,0,away
425,WIL,27,TI,RC,5,E,7/24/2026,NA,NA,NA,TN,small/damaged seed,LIVE,0,0,away
429,WIL,28,HG,SR,3,A,7/24/2026,NA,NA,NA,TN,crushed- not plated,LIVE,0,0,away
429,WIL,28,HG,SR,3,B,7/24/2026,NA,NA,NA,TN,crushed- not plated,LIVE,0,0,away
429,WIL,28,HG,SR,3,C,7/24/2026,NA,NA,NA,TN,crushed- not plated,LIVE,0,0,away
427,WIL,28,HG,CR,8,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,D,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,E,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,F,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,G,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
427,WIL,28,HG,CR,8,H,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
428,WIL,28,HG,OH,5,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
428,WIL,28,HG,OH,5,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
428,WIL,28,HG,OH,5,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
428,WIL,28,HG,OH,5,D,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
428,WIL,28,HG,OH,5,E,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
431,WIL,30,CR,TI,3,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
431,WIL,30,CR,TI,3,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
431,WIL,30,CR,TI,3,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
430,WIL,30,CR,BB,5,A,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
430,WIL,30,CR,BB,5,B,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
430,WIL,30,CR,BB,5,C,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
430,WIL,30,CR,BB,5,D,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
430,WIL,30,CR,BB,5,E,7/24/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
432,WIL,32,NG,NG,7,A,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
432,WIL,32,NG,NG,7,B,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
432,WIL,32,NG,NG,7,C,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
432,WIL,32,NG,NG,7,D,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
432,WIL,32,NG,NG,7,E,7/24/2026,9/4/2026,NA,NA,TN,NA,DEAD,0,1,home
432,WIL,32,NG,NG,7,F,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
432,WIL,32,NG,NG,7,G,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
433,WIL,32,NG,RC,3,A,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
433,WIL,32,NG,RC,3,B,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
433,WIL,32,NG,RC,3,C,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
436,WIL,34,HG,SR,1,A,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
434,WIL,34,HG,CR,6,A,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
434,WIL,34,HG,CR,6,B,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
434,WIL,34,HG,CR,6,C,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
434,WIL,34,HG,CR,6,D,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
434,WIL,34,HG,CR,6,E,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
434,WIL,34,HG,CR,6,F,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
435,WIL,34,HG,OH,2,A,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
435,WIL,34,HG,OH,2,B,7/24/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
437,WIL,36,HG,HR,10,A,7/28/2026,NA,NA,NA,HL,"HG missing, plated HR instead",LIVE,0,0,away
437,WIL,36,HG,HR,10,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,F,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,G,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,H,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,I,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
437,WIL,36,HG,HR,10,J,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
438,WIL,39,CR,CR,5,A,7/28/2026,NA,8/7-O/F,NA,HL,gluey white,LIVE,1,0,home
438,WIL,39,CR,CR,5,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
438,WIL,39,CR,CR,5,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
438,WIL,39,CR,CR,5,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
438,WIL,39,CR,CR,5,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
439,WIL,39,CR,HG,5,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
439,WIL,39,CR,HG,5,B,7/28/2026,NA,8/7-F,NA,HL,circular fluey white,LIVE,1,0,away
439,WIL,39,CR,HG,5,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
439,WIL,39,CR,HG,5,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
439,WIL,39,CR,HG,5,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
440,WIL,42,SR,HG,5,A,7/28/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,away
440,WIL,42,SR,HG,5,B,7/28/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,away
440,WIL,42,SR,HG,5,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
440,WIL,42,SR,HG,5,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
440,WIL,42,SR,HG,5,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
442,WIL,43,OH,TI,2,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
442,WIL,43,OH,TI,2,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,F,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
441,WIL,43,OH,NG,7,G,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
444,WIL,44,NG,SR,6,A,7/28/2026,NA,8/7-O/F,NA,HL,shiny pink with spots,LIVE,1,0,away
444,WIL,44,NG,SR,6,B,7/28/2026,NA,8/7-O/F,NA,HL,shiny pink with spots,LIVE,1,0,away
444,WIL,44,NG,SR,6,C,7/28/2026,8/7/2026,8/7-O/F,NA,HL,shiny pink with spots,LIVE,1,1,away
444,WIL,44,NG,SR,6,D,7/28/2026,NA,8/7-O/F,NA,HL,shiny pink with spots,LIVE,1,0,away
444,WIL,44,NG,SR,6,E,7/28/2026,NA,8/7-O/F,NA,HL,shiny pink with spots,LIVE,1,0,away
444,WIL,44,NG,SR,6,F,7/28/2026,NA,NA,NA,HL,missing,LIVE,0,0,away
443,WIL,44,NG,OH,7,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
443,WIL,44,NG,OH,7,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
443,WIL,44,NG,OH,7,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
443,WIL,44,NG,OH,7,D,7/28/2026,NA,8/7-O,NA,HL,gluey shiny white,LIVE,1,0,away
443,WIL,44,NG,OH,7,E,7/28/2026,8/13/2026,NA,NA,HL,NA,LIVE,0,1,away
443,WIL,44,NG,OH,7,F,7/28/2026,NA,8/7-O,NA,HL,gluey shiny white,LIVE,1,0,away
443,WIL,44,NG,OH,7,G,7/28/2026,NA,8/7-O,NA,HL,gluey shiny white,LIVE,1,0,away
446,WIL,46,BB,SR,4,A,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
446,WIL,46,BB,SR,4,B,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
446,WIL,46,BB,SR,4,C,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
446,WIL,46,BB,SR,4,D,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
445,WIL,46,BB,CR,6,A,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
445,WIL,46,BB,CR,6,B,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
445,WIL,46,BB,CR,6,C,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
445,WIL,46,BB,CR,6,D,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
445,WIL,46,BB,CR,6,E,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
445,WIL,46,BB,CR,6,F,7/28/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
448,WIL,49,BB,SR,1,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
447,WIL,49,BB,CR,7,A,7/28/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,away
447,WIL,49,BB,CR,7,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
447,WIL,49,BB,CR,7,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
447,WIL,49,BB,CR,7,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
447,WIL,49,BB,CR,7,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
447,WIL,49,BB,CR,7,F,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
447,WIL,49,BB,CR,7,G,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
450,WIL,57,BB,SR,3,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
450,WIL,57,BB,SR,3,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
450,WIL,57,BB,SR,3,C,7/28/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,away
449,WIL,57,BB,CR,6,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
449,WIL,57,BB,CR,6,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
449,WIL,57,BB,CR,6,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
449,WIL,57,BB,CR,6,D,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
449,WIL,57,BB,CR,6,E,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
449,WIL,57,BB,CR,6,F,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
453,WIL,58,HR,TI,1,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
452,WIL,58,HR,NG,1,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
451,WIL,58,HR,BB,6,A,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
451,WIL,58,HR,BB,6,B,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
451,WIL,58,HR,BB,6,C,7/28/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
451,WIL,58,HR,BB,6,D,7/28/2026,NA,8/13-O,NA,HL,shiny white,LIVE,1,0,away
451,WIL,58,HR,BB,6,E,7/28/2026,8/7/2026,NA,NA,HL,NA,LIVE,0,1,away
451,WIL,58,HR,BB,6,F,7/28/2026,8/7/2026,NA,NA,HL,NA,LIVE,0,1,away
454,WIL,59,HG,HG,7,A,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
454,WIL,59,HG,HG,7,B,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
454,WIL,59,HG,HG,7,C,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
454,WIL,59,HG,HG,7,D,7/29/2026,NA,9/4-O/F,NA,TN,shiny white,LIVE,1,0,home
454,WIL,59,HG,HG,7,E,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
454,WIL,59,HG,HG,7,F,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
454,WIL,59,HG,HG,7,G,7/29/2026,NA,NA,NA,TN,missing,LIVE,0,0,home
455,WIL,60,HR,HG,3,A,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
455,WIL,60,HR,HG,3,B,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
455,WIL,60,HR,HG,3,C,7/29/2026,NA,NA,NA,TN,missing,DEAD,0,0,away
456,WIL,62,CR,CR,5,A,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
456,WIL,62,CR,CR,5,B,7/29/2026,NA,8/7-O/F,NA,TN,shiny white,LIVE,1,0,home
456,WIL,62,CR,CR,5,C,7/29/2026,NA,8/7-O,NA,TN,shiny yellow,LIVE,1,0,home
456,WIL,62,CR,CR,5,D,7/29/2026,NA,8/7-O,NA,TN,shiny yellow,LIVE,1,0,home
456,WIL,62,CR,CR,5,E,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
457,WIL,62,CR,HG,8,A,7/29/2026,NA,8/7-O,NA,TN,shiny white,LIVE,1,0,away
457,WIL,62,CR,HG,8,B,7/29/2026,NA,8/7-O,NA,TN,shiny white,LIVE,1,0,away
457,WIL,62,CR,HG,8,C,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
457,WIL,62,CR,HG,8,D,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
457,WIL,62,CR,HG,8,E,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
457,WIL,62,CR,HG,8,F,7/29/2026,NA,8/7-O,NA,TN,shiny white,LIVE,1,0,away
457,WIL,62,CR,HG,8,G,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
457,WIL,62,CR,HG,8,H,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
460,WIL,66,RC,TI,2,A,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
460,WIL,66,RC,TI,2,B,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
459,WIL,66,RC,NG,4,A,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
459,WIL,66,RC,NG,4,B,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
459,WIL,66,RC,NG,4,C,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
459,WIL,66,RC,NG,4,D,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
458,WIL,66,RC,BB,5,A,7/29/2026,NA,8/7-F,NA,TN,fluffy black,LIVE,1,0,away
458,WIL,66,RC,BB,5,B,7/29/2026,NA,8/7-F,NA,TN,fluffy black,LIVE,1,0,away
458,WIL,66,RC,BB,5,C,7/29/2026,NA,8/7-F,NA,TN,fluffy black,LIVE,1,0,away
458,WIL,66,RC,BB,5,D,7/29/2026,NA,8/7-F,NA,TN,fluffy black,LIVE,1,0,away
458,WIL,66,RC,BB,5,E,7/29/2026,NA,8/7-F,NA,TN,fluffy pink and white,LIVE,1,0,away
461,WIL,71,HR,TI,5,A,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
461,WIL,71,HR,TI,5,B,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
461,WIL,71,HR,TI,5,C,7/29/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
461,WIL,71,HR,TI,5,D,7/29/2026,8/13/2026,NA,NA,TN,NA,LIVE,0,1,away
461,WIL,71,HR,TI,5,E,7/29/2026,NA,NA,NA,TN,seed not intact- not plated,LIVE,0,0,away
463,WIL,72,NG,SR,4,A,7/29/2026,8/7/2026,NA,NA,TN,NA,DEAD,0,1,away
463,WIL,72,NG,SR,4,B,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
463,WIL,72,NG,SR,4,C,7/29/2026,8/7/2026,NA,NA,TN,NA,DEAD,0,1,away
463,WIL,72,NG,SR,4,D,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
462,WIL,72,NG,OH,2,A,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
462,WIL,72,NG,OH,2,B,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
465,WIL,74,OH,TI,4,A,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
465,WIL,74,OH,TI,4,B,7/29/2026,8/7/2026,8/7-O,NA,TN,nasty gluey brown and white,DEAD,1,1,away
465,WIL,74,OH,TI,4,C,7/29/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
465,WIL,74,OH,TI,4,D,7/29/2026,NA,NA,NA,TN,missing,DEAD,0,0,away
464,WIL,74,OH,NG,6,A,7/29/2026,NA,8/7-O/F,NA,TN,shiny black,DEAD,1,0,away
464,WIL,74,OH,NG,6,B,7/29/2026,NA,8/7-O/F,NA,TN,shiny pink- secondary growth on 8/13,DEAD,1,0,away
464,WIL,74,OH,NG,6,C,7/29/2026,NA,8/7-O/F,NA,TN,shiny pink- secondary growth on 8/13,DEAD,1,0,away
464,WIL,74,OH,NG,6,D,7/29/2026,NA,8/7-O/F,NA,TN,shiny black,DEAD,1,0,away
464,WIL,74,OH,NG,6,E,7/29/2026,NA,8/7-O/F,NA,TN,shiny black,DEAD,1,0,away
464,WIL,74,OH,NG,6,F,7/29/2026,NA,NA,NA,TN,missing,DEAD,0,0,away
467,WIL,78,TI,TI,5,A,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,home
467,WIL,78,TI,TI,5,B,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,home
467,WIL,78,TI,TI,5,C,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,home
467,WIL,78,TI,TI,5,D,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,home
467,WIL,78,TI,TI,5,E,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,home
466,WIL,78,TI,RC,7,A,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,away
466,WIL,78,TI,RC,7,B,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,away
466,WIL,78,TI,RC,7,C,7/29/2026,NA,NA,NA,TN,tube not found,DEAD,0,0,away
