"plate_id","garden","meso_id","soil_id","seed_id","intact_seeds","seed_code","plating_date","germination_date","fungidate_type","fungi_type","death_date","obs","notes","colonization","home_away"
723,"SUM",48,"OH","AH",5,"D",2025-08-06,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
723,"SUM",48,"OH","AH",5,"E",2025-08-06,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
726,"SUM",50,"HG","HG",7,"A",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
726,"SUM",50,"HG","HG",7,"B",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
726,"SUM",50,"HG","HG",7,"C",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
726,"SUM",50,"HG","HG",7,"D",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
726,"SUM",50,"HG","HG",7,"E",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
726,"SUM",50,"HG","HG",7,"F",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
726,"SUM",50,"HG","HG",7,"G",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Home"
727,"SUM",50,"HG","HR",9,"A",2025-08-07,NA,"45882","O/F",NA,"SF","shiny pink",1,"Away"
727,"SUM",50,"HG","HR",9,"B",2025-08-07,NA,"45882","O",NA,"SF","shiny pink",1,"Away"
727,"SUM",50,"HG","HR",9,"C",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
727,"SUM",50,"HG","HR",9,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
727,"SUM",50,"HG","HR",9,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
727,"SUM",50,"HG","HR",9,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
727,"SUM",50,"HG","HR",9,"G",2025-08-07,NA,"45882","O/F",NA,"SF","shiny pink",1,"Away"
727,"SUM",50,"HG","HR",9,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
727,"SUM",50,"HG","HR",9,"I",2025-08-07,NA,NA,NA,NA,"SF","missing",0,"Away"
729,"SUM",51,"BB","CR",5,"A",2025-08-07,NA,"45882","O/F",NA,"SF","shiny white",1,"Away"
729,"SUM",51,"BB","CR",5,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
729,"SUM",51,"BB","CR",5,"C",2025-08-07,NA,"45889","O/F",NA,"SF","shiny yellow",1,"Away"
729,"SUM",51,"BB","CR",5,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
729,"SUM",51,"BB","CR",5,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
730,"SUM",52,"OH","OH",6,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
730,"SUM",52,"OH","OH",6,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
730,"SUM",52,"OH","OH",6,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
730,"SUM",52,"OH","OH",6,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
730,"SUM",52,"OH","OH",6,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
730,"SUM",52,"OH","OH",6,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
731,"SUM",52,"OH","HG",3,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
731,"SUM",52,"OH","HG",3,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
731,"SUM",52,"OH","HG",3,"C",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
732,"SUM",52,"OH","AH",10,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"I",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
732,"SUM",52,"OH","AH",10,"J",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
733,"SUM",53,"HG","SR",7,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
733,"SUM",53,"HG","SR",7,"B",2025-08-07,NA,"45882","O",NA,"SF","shiny pink",1,"Away"
733,"SUM",53,"HG","SR",7,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
733,"SUM",53,"HG","SR",7,"D",2025-08-07,NA,NA,NA,NA,"SF","missing",0,"Away"
733,"SUM",53,"HG","SR",7,"E",2025-08-07,NA,NA,NA,NA,"SF","missing",0,"Away"
733,"SUM",53,"HG","SR",7,"F",2025-08-07,NA,NA,NA,NA,"SF","missing",0,"Away"
733,"SUM",53,"HG","SR",7,"G",2025-08-07,NA,NA,NA,NA,"SF","missing",0,"Away"
734,"SUM",53,"HG","CR",10,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
734,"SUM",53,"HG","CR",10,"B",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
734,"SUM",53,"HG","CR",10,"C",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
734,"SUM",53,"HG","CR",10,"D",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
734,"SUM",53,"HG","CR",10,"E",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
734,"SUM",53,"HG","CR",10,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
734,"SUM",53,"HG","CR",10,"G",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
734,"SUM",53,"HG","CR",10,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
734,"SUM",53,"HG","CR",10,"I",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
734,"SUM",53,"HG","CR",10,"J",2025-08-07,NA,"45882","O/F",NA,"SF","yellow with spots",1,"Away"
735,"SUM",53,"HG","OH",6,"A",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
735,"SUM",53,"HG","OH",6,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
735,"SUM",53,"HG","OH",6,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
735,"SUM",53,"HG","OH",6,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
735,"SUM",53,"HG","OH",6,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
735,"SUM",53,"HG","OH",6,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
736,"SUM",54,"AH","SR",7,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
736,"SUM",54,"AH","SR",7,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
736,"SUM",54,"AH","SR",7,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
736,"SUM",54,"AH","SR",7,"D",2025-08-07,NA,"45882","O",NA,"SF","shiny white",1,"Away"
736,"SUM",54,"AH","SR",7,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
736,"SUM",54,"AH","SR",7,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
736,"SUM",54,"AH","SR",7,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
737,"SUM",54,"AH","CR",8,"A",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
737,"SUM",54,"AH","CR",8,"B",2025-08-07,NA,"45882","F",NA,"SF","shiny yellow",1,"Away"
737,"SUM",54,"AH","CR",8,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
737,"SUM",54,"AH","CR",8,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
737,"SUM",54,"AH","CR",8,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
737,"SUM",54,"AH","CR",8,"F",2025-08-07,NA,"45882","O/F",NA,"SF","shiny yellow",1,"Away"
737,"SUM",54,"AH","CR",8,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
737,"SUM",54,"AH","CR",8,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"A",2025-08-07,2025-08-13,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
738,"SUM",54,"AH","OH",9,"I",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
739,"SUM",55,"NG","SR",6,"A",2025-08-07,2025-08-13,NA,NA,NA,"SF","seed already germinated",0,"Away"
739,"SUM",55,"NG","SR",6,"B",2025-08-07,NA,"45882","O",NA,"SF","shiny pink",1,"Away"
739,"SUM",55,"NG","SR",6,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
739,"SUM",55,"NG","SR",6,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
739,"SUM",55,"NG","SR",6,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
739,"SUM",55,"NG","SR",6,"F",2025-08-07,NA,NA,NA,NA,"SF","partial seed",0,"Away"
740,"SUM",55,"NG","OH",8,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
740,"SUM",55,"NG","OH",8,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
741,"SUM",56,"HR","TI",5,"A",2025-08-07,NA,"45882","O",NA,"SF","seed halves separated- shiny yellow",1,"Away"
741,"SUM",56,"HR","TI",5,"B",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
741,"SUM",56,"HR","TI",5,"C",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
741,"SUM",56,"HR","TI",5,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
741,"SUM",56,"HR","TI",5,"E",2025-08-07,NA,"45882","O",NA,"SF","seed halved separated- shiny yellow",1,"Away"
742,"SUM",56,"HR","NG",4,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
742,"SUM",56,"HR","NG",4,"B",2025-08-07,2025-08-13,NA,NA,NA,"SF",NA,0,"Away"
742,"SUM",56,"HR","NG",4,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
742,"SUM",56,"HR","NG",4,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
750,"SUM",59,"HG","HR",7,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
750,"SUM",59,"HG","HR",7,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
750,"SUM",59,"HG","HR",7,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
750,"SUM",59,"HG","HR",7,"D",2025-08-07,NA,"45882","O/F",NA,"SF","shiny white",1,"Away"
750,"SUM",59,"HG","HR",7,"E",2025-08-07,NA,"45882","O/F",NA,"SF","shiny white",1,"Away"
750,"SUM",59,"HG","HR",7,"F",2025-08-07,NA,"45882","O/F",NA,"SF","shiny white",1,"Away"
750,"SUM",59,"HG","HR",7,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
751,"SUM",60,"HR","HR",7,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
751,"SUM",60,"HR","HR",7,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
751,"SUM",60,"HR","HR",7,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
751,"SUM",60,"HR","HR",7,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
751,"SUM",60,"HR","HR",7,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
751,"SUM",60,"HR","HR",7,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
751,"SUM",60,"HR","HR",7,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"B",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
753,"SUM",61,"SR","SR",7,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Home"
754,"SUM",61,"SR","HG",9,"A",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
754,"SUM",61,"SR","HG",9,"B",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
754,"SUM",61,"SR","HG",9,"C",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
754,"SUM",61,"SR","HG",9,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
754,"SUM",61,"SR","HG",9,"E",2025-08-07,NA,"45882","O",NA,"SF","shiny yellow",1,"Away"
754,"SUM",61,"SR","HG",9,"F",2025-08-07,NA,"45882","O",NA,"SF",NA,1,"Away"
754,"SUM",61,"SR","HG",9,"G",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
754,"SUM",61,"SR","HG",9,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
754,"SUM",61,"SR","HG",9,"I",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"A",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"B",2025-08-07,NA,"45882","O/F",NA,"SF","shiny pink",1,"Away"
755,"SUM",61,"SR","AH",10,"C",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"D",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"E",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"F",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"G",2025-08-07,NA,"45882","O/F",NA,"SF",NA,1,"Away"
755,"SUM",61,"SR","AH",10,"H",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"I",2025-08-07,NA,NA,NA,NA,"SF",NA,0,"Away"
755,"SUM",61,"SR","AH",10,"J",2025-08-07,2025-08-20,NA,NA,NA,"SF",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"E",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"F",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"G",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"H",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"I",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
758,"SUM",62,"CR","AH",10,"J",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
759,"SUM",63,"AH","AH",8,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"E",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"F",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"G",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
759,"SUM",63,"AH","AH",8,"H",2025-08-11,NA,NA,NA,NA,"TN","missing",0,"Home"
760,"SUM",63,"AH","RC",2,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
760,"SUM",63,"AH","RC",2,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
761,"SUM",64,"NG","NG",4,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
761,"SUM",64,"NG","NG",4,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
761,"SUM",64,"NG","NG",4,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
761,"SUM",64,"NG","NG",4,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
762,"SUM",64,"NG","RC",1,"A",2025-08-11,NA,NA,NA,NA,"TN","seed not intact- not plated",0,"Away"
763,"SUM",64,"NG","HR",6,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
763,"SUM",64,"NG","HR",6,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
763,"SUM",64,"NG","HR",6,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
763,"SUM",64,"NG","HR",6,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
763,"SUM",64,"NG","HR",6,"E",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
763,"SUM",64,"NG","HR",6,"F",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
764,"SUM",65,"SR","NG",3,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
764,"SUM",65,"SR","NG",3,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
764,"SUM",65,"SR","NG",3,"C",2025-08-11,NA,"45888","O",NA,"TN","shiny white",1,"Away"
765,"SUM",65,"SR","BB",7,"A",2025-08-11,NA,"45888","O/F",NA,"TN","shiny yellow",1,"Away"
765,"SUM",65,"SR","BB",7,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
765,"SUM",65,"SR","BB",7,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
765,"SUM",65,"SR","BB",7,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
765,"SUM",65,"SR","BB",7,"E",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
765,"SUM",65,"SR","BB",7,"F",2025-08-11,NA,NA,NA,NA,"TN","seed not intact- not plated",0,"Away"
765,"SUM",65,"SR","BB",7,"G",2025-08-11,NA,NA,NA,NA,"TN","seed not intact- not plated",0,"Away"
769,"SUM",67,"BB","BB",6,"A",2025-08-11,NA,"45888","O/F",NA,"TN","shiny yellow and white",1,"Home"
769,"SUM",67,"BB","BB",6,"B",2025-08-11,NA,"45888","F",NA,"TN","shiny white",1,"Home"
769,"SUM",67,"BB","BB",6,"C",2025-08-11,NA,"45888","O/F",NA,"TN","shiny yellow and white",1,"Home"
769,"SUM",67,"BB","BB",6,"D",2025-08-11,NA,"45888","O/F",NA,"TN","shiny yellow and white",1,"Home"
769,"SUM",67,"BB","BB",6,"E",2025-08-11,NA,"45888","O/F",NA,"TN","shiny yellow and white",1,"Home"
769,"SUM",67,"BB","BB",6,"F",2025-08-11,NA,"45888","O/F",NA,"TN","shiny yellow and white",1,"Home"
770,"SUM",67,"BB","RC",2,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
770,"SUM",67,"BB","RC",2,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
771,"SUM",67,"BB","HR",4,"A",2025-08-11,NA,"45888","O",NA,"TN","shiny pink",1,"Away"
771,"SUM",67,"BB","HR",4,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
771,"SUM",67,"BB","HR",4,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
771,"SUM",67,"BB","HR",4,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
772,"SUM",67,"BB","HR",2,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
772,"SUM",67,"BB","HR",2,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
773,"SUM",68,"AH","SR",5,"A",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
773,"SUM",68,"AH","SR",5,"B",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
773,"SUM",68,"AH","SR",5,"C",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
773,"SUM",68,"AH","SR",5,"D",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
773,"SUM",68,"AH","SR",5,"E",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
774,"SUM",68,"AH","CR",6,"A",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
774,"SUM",68,"AH","CR",6,"B",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
774,"SUM",68,"AH","CR",6,"C",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
774,"SUM",68,"AH","CR",6,"D",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
774,"SUM",68,"AH","CR",6,"E",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
774,"SUM",68,"AH","CR",6,"F",2025-08-08,NA,NA,NA,NA,"TN","plated on filter paper and taken to greenhouse- 68 SR and CR",0,"Away"
775,"SUM",68,"AH","OH",5,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
775,"SUM",68,"AH","OH",5,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
775,"SUM",68,"AH","OH",5,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
775,"SUM",68,"AH","OH",5,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
775,"SUM",68,"AH","OH",5,"E",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
777,"SUM",69,"AH","CR",4,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
777,"SUM",69,"AH","CR",4,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
777,"SUM",69,"AH","CR",4,"C",2025-08-11,NA,"45888","O",NA,"TN","ahiny pink",1,"Away"
777,"SUM",69,"AH","CR",4,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
778,"SUM",69,"AH","OH",2,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
778,"SUM",69,"AH","OH",2,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
779,"SUM",70,"AH","AH",9,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
779,"SUM",70,"AH","AH",9,"B",2025-08-11,NA,"45888","O",NA,"TN","shiny grey",1,"Home"
779,"SUM",70,"AH","AH",9,"C",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
779,"SUM",70,"AH","AH",9,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
779,"SUM",70,"AH","AH",9,"E",2025-08-11,NA,"45888","O",NA,"TN","shiny white",1,"Home"
779,"SUM",70,"AH","AH",9,"F",2025-08-11,NA,"45888","O",NA,"TN","shiny white",1,"Home"
779,"SUM",70,"AH","AH",9,"G",2025-08-11,NA,"45888","O",NA,"TN","shiny white",1,"Home"
779,"SUM",70,"AH","AH",9,"H",2025-08-11,NA,"45888","O",NA,"TN","shiny white",1,"Home"
779,"SUM",70,"AH","AH",9,"I",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
780,"SUM",70,"AH","RC",4,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
780,"SUM",70,"AH","RC",4,"B",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
780,"SUM",70,"AH","RC",4,"C",2025-08-11,NA,"45888","O",NA,"TN","shiny grey",1,"Away"
780,"SUM",70,"AH","RC",4,"D",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
786,"SUM",73,"RC","RC",1,"A",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Home"
787,"SUM",73,"RC","AH",22,"A (A)",2025-08-11,NA,"45888","O",NA,"TN","shiny grey",1,"Away"
787,"SUM",73,"RC","AH",22,"B (A)",2025-08-11,NA,"45888","O",NA,"TN","shiny white",1,"Away"
787,"SUM",73,"RC","AH",22,"C (A)",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
787,"SUM",73,"RC","AH",22,"D (A)",2025-08-11,NA,NA,NA,NA,"TN",NA,0,"Away"
