"garden","meso_id","soil_id","treat","n_bags","...31","entered_by","bag","seed_id","intact","obs","date","notes","seed_fate","n_seeds"
"WIL",49,"BB","Live",2,49,"HL",1,"SR",1,"TN","45827",NA,"burst",2
"WIL",49,"BB","Live",2,49,"HL",1,"SR",1,"TN","45827",NA,"missing",0
"SUM",49,"BB","Live",2,49,"HL",2,"CR",7,"TN","45825",NA,"germinated",3
"SUM",49,"BB","Live",2,49,"HL",2,"CR",7,"TN","45825",NA,"burst",0
"SUM",49,"BB","Live",2,49,"HL",2,"CR",7,"TN","45825",NA,"missing",0
"WIL",49,"BB","Live",2,49,"HL",2,"CR",7,"TN","45827",NA,"germinated",3
"WIL",49,"BB","Live",2,49,"HL",2,"CR",7,"TN","45827",NA,"burst",0
"WIL",49,"BB","Live",2,49,"HL",2,"CR",7,"TN","45827",NA,"missing",0
"SUM",49,"BB","Live",2,49,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",49,"BB","Live",2,49,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",49,"BB","Live",2,49,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",49,"BB","Live",2,49,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",49,"BB","Live",2,49,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",49,"BB","Live",2,49,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",50,"HG","Dead",2,50,"HL",1,"HR",9,"HL","45845",NA,"germinated",1
"SUM",50,"HG","Dead",2,50,"HL",1,"HR",9,"HL","45845",NA,"burst",0
"SUM",50,"HG","Dead",2,50,"HL",1,"HR",9,"HL","45845",NA,"missing",0
"WIL",50,"HG","Dead",2,50,"HL",1,"HG",2,"HL","45841",NA,"germinated",4
"WIL",50,"HG","Dead",2,50,"HL",1,"HG",2,"HL","45841",NA,"burst",2
"WIL",50,"HG","Dead",2,50,"HL",1,"HG",2,"HL","45841",NA,"missing",1
"SUM",50,"HG","Dead",2,50,"HL",2,"HG",7,"HL","45845",NA,"germinated",2
"SUM",50,"HG","Dead",2,50,"HL",2,"HG",7,"HL","45845",NA,"burst",0
"SUM",50,"HG","Dead",2,50,"HL",2,"HG",7,"HL","45845",NA,"missing",1
"WIL",50,"HG","Dead",2,50,"HL",2,"HR",0,"HL","45841","bag was open","germinated",0
"WIL",50,"HG","Dead",2,50,"HL",2,"HR",0,"HL","45841","bag was open","burst",0
"WIL",50,"HG","Dead",2,50,"HL",2,"HR",0,"HL","45841","bag was open","missing",0
"SUM",50,"HG","Dead",2,50,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",50,"HG","Dead",2,50,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",50,"HG","Dead",2,50,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",50,"HG","Dead",2,50,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",50,"HG","Dead",2,50,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",50,"HG","Dead",2,50,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",51,"BB","Dead",2,51,"HL",1,"CR",5,"HL","45845",NA,"germinated",4
"SUM",51,"BB","Dead",2,51,"HL",1,"CR",5,"HL","45845",NA,"burst",0
"SUM",51,"BB","Dead",2,51,"HL",1,"CR",5,"HL","45845",NA,"missing",1
"WIL",51,"BB","Dead",2,51,"HL",1,"SR",0,"HL","45841",NA,"germinated",10
"WIL",51,"BB","Dead",2,51,"HL",1,"SR",0,"HL","45841",NA,"burst",0
"WIL",51,"BB","Dead",2,51,"HL",1,"SR",0,"HL","45841",NA,"missing",0
"SUM",51,"BB","Dead",2,51,"HL",2,"SR",0,"HL","45845",NA,"germinated",8
"SUM",51,"BB","Dead",2,51,"HL",2,"SR",0,"HL","45845",NA,"burst",0
"SUM",51,"BB","Dead",2,51,"HL",2,"SR",0,"HL","45845",NA,"missing",2
"WIL",51,"BB","Dead",2,51,"HL",2,"CR",0,"HL","45841",NA,"germinated",10
"WIL",51,"BB","Dead",2,51,"HL",2,"CR",0,"HL","45841",NA,"burst",0
"WIL",51,"BB","Dead",2,51,"HL",2,"CR",0,"HL","45841",NA,"missing",0
"SUM",51,"BB","Dead",2,51,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",51,"BB","Dead",2,51,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",51,"BB","Dead",2,51,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",51,"BB","Dead",2,51,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",51,"BB","Dead",2,51,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",51,"BB","Dead",2,51,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",52,"OH","Dead",3,52,"HL",1,"HG",3,"HL","45845","1 burst maybe broken intact","germinated",3
"SUM",52,"OH","Dead",3,52,"HL",1,"HG",3,"HL","45845","1 burst maybe broken intact","burst",2
"SUM",52,"OH","Dead",3,52,"HL",1,"HG",3,"HL","45845","1 burst maybe broken intact","missing",2
"WIL",52,"OH","Dead",3,52,"HL",1,"OH",2,"HL","45841","wet","germinated",7
"WIL",52,"OH","Dead",3,52,"HL",1,"OH",2,"HL","45841","wet","burst",0
"WIL",52,"OH","Dead",3,52,"HL",1,"OH",2,"HL","45841","wet","missing",1
"SUM",52,"OH","Dead",3,52,"HL",2,"OH",6,"HL","45845","tear in bag, 3 seeds found in whirlpak","germinated",0
"SUM",52,"OH","Dead",3,52,"HL",2,"OH",6,"HL","45845","tear in bag, 3 seeds found in whirlpak","burst",1
"SUM",52,"OH","Dead",3,52,"HL",2,"OH",6,"HL","45845","tear in bag, 3 seeds found in whirlpak","missing",6
"WIL",52,"OH","Dead",3,52,"HL",2,"HG",5,"HL","45841",NA,"germinated",4
"WIL",52,"OH","Dead",3,52,"HL",2,"HG",5,"HL","45841",NA,"burst",0
"WIL",52,"OH","Dead",3,52,"HL",2,"HG",5,"HL","45841",NA,"missing",1
"SUM",52,"OH","Dead",3,52,"HL",3,"AH",10,"HL","45845","white dots","germinated",0
"SUM",52,"OH","Dead",3,52,"HL",3,"AH",10,"HL","45845","white dots","burst",0
"SUM",52,"OH","Dead",3,52,"HL",3,"AH",10,"HL","45845","white dots","missing",0
"WIL",52,"OH","Dead",3,52,"HL",3,"AH",7,"HL","45841",NA,"germinated",3
"WIL",52,"OH","Dead",3,52,"HL",3,"AH",7,"HL","45841",NA,"burst",0
"WIL",52,"OH","Dead",3,52,"HL",3,"AH",7,"HL","45841",NA,"missing",0
"SUM",53,"HG","Dead",3,53,"HL",1,"CR",10,"HL","45845",NA,"germinated",0
"SUM",53,"HG","Dead",3,53,"HL",1,"CR",10,"HL","45845",NA,"burst",0
"SUM",53,"HG","Dead",3,53,"HL",1,"CR",10,"HL","45845",NA,"missing",0
"WIL",53,"HG","Dead",3,53,"HL",1,NA,NA,NA,NA,NA,"germinated",NA
"WIL",53,"HG","Dead",3,53,"HL",1,NA,NA,NA,NA,NA,"burst",NA
"WIL",53,"HG","Dead",3,53,"HL",1,NA,NA,NA,NA,NA,"missing",NA
"SUM",53,"HG","Dead",3,53,"HL",2,"SR",7,"HL","45845",NA,"germinated",3
"SUM",53,"HG","Dead",3,53,"HL",2,"SR",7,"HL","45845",NA,"burst",0
"SUM",53,"HG","Dead",3,53,"HL",2,"SR",7,"HL","45845",NA,"missing",0
"WIL",53,"HG","Dead",3,53,"HL",2,NA,0,NA,NA,NA,"germinated",NA
"WIL",53,"HG","Dead",3,53,"HL",2,NA,0,NA,NA,NA,"burst",NA
"WIL",53,"HG","Dead",3,53,"HL",2,NA,0,NA,NA,NA,"missing",NA
"SUM",53,"HG","Dead",3,53,"HL",3,"OH",6,"HL","45845",NA,"germinated",4
"SUM",53,"HG","Dead",3,53,"HL",3,"OH",6,"HL","45845",NA,"burst",0
"SUM",53,"HG","Dead",3,53,"HL",3,"OH",6,"HL","45845",NA,"missing",0
"WIL",53,"HG","Dead",3,53,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",53,"HG","Dead",3,53,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",53,"HG","Dead",3,53,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",54,"AH","Dead",3,54,"HL",1,"OH",9,"HL","45845",NA,"germinated",1
"SUM",54,"AH","Dead",3,54,"HL",1,"OH",9,"HL","45845",NA,"burst",0
"SUM",54,"AH","Dead",3,54,"HL",1,"OH",9,"HL","45845",NA,"missing",0
"WIL",54,"AH","Dead",3,54,"HL",1,"OH",7,"HL","45841",NA,"germinated",3
"WIL",54,"AH","Dead",3,54,"HL",1,"OH",7,"HL","45841",NA,"burst",0
"WIL",54,"AH","Dead",3,54,"HL",1,"OH",7,"HL","45841",NA,"missing",0
"SUM",54,"AH","Dead",3,54,"HL",2,"SR",7,"HL","45845","1 fell on bench","germinated",3
"SUM",54,"AH","Dead",3,54,"HL",2,"SR",7,"HL","45845","1 fell on bench","burst",0
"SUM",54,"AH","Dead",3,54,"HL",2,"SR",7,"HL","45845","1 fell on bench","missing",0
"WIL",54,"AH","Dead",3,54,"HL",2,"SR",4,"HL","45841",NA,"germinated",6
"WIL",54,"AH","Dead",3,54,"HL",2,"SR",4,"HL","45841",NA,"burst",0
"WIL",54,"AH","Dead",3,54,"HL",2,"SR",4,"HL","45841",NA,"missing",0
"SUM",54,"AH","Dead",3,54,"HL",3,"CR",8,"HL","45845",NA,"germinated",2
"SUM",54,"AH","Dead",3,54,"HL",3,"CR",8,"HL","45845",NA,"burst",0
"SUM",54,"AH","Dead",3,54,"HL",3,"CR",8,"HL","45845",NA,"missing",0
"WIL",54,"AH","Dead",3,54,"HL",3,"CR",4,"HL","45841",NA,"germinated",4
"WIL",54,"AH","Dead",3,54,"HL",3,"CR",4,"HL","45841",NA,"burst",2
"WIL",54,"AH","Dead",3,54,"HL",3,"CR",4,"HL","45841",NA,"missing",0
"SUM",55,"NG","Live",2,55,"HL",1,"SR",6,"TN","45824",NA,"germinated",4
"SUM",55,"NG","Live",2,55,"HL",1,"SR",6,"TN","45824",NA,"burst",0
"SUM",55,"NG","Live",2,55,"HL",1,"SR",6,"TN","45824",NA,"missing",0
"WIL",55,"NG","Live",2,55,"HL",1,"SR",1,"TN","45827",NA,"germinated",7
"WIL",55,"NG","Live",2,55,"HL",1,"SR",1,"TN","45827",NA,"burst",2
"WIL",55,"NG","Live",2,55,"HL",1,"SR",1,"TN","45827",NA,"missing",0
"SUM",55,"NG","Live",2,55,"HL",2,"OH",8,"TN","45824",NA,"germinated",2
"SUM",55,"NG","Live",2,55,"HL",2,"OH",8,"TN","45824",NA,"burst",0
"SUM",55,"NG","Live",2,55,"HL",2,"OH",8,"TN","45824",NA,"missing",0
"WIL",55,"NG","Live",2,55,"HL",2,"OH",2,"TN","45827",NA,"germinated",7
"WIL",55,"NG","Live",2,55,"HL",2,"OH",2,"TN","45827",NA,"burst",0
"WIL",55,"NG","Live",2,55,"HL",2,"OH",2,"TN","45827",NA,"missing",1
"SUM",55,"NG","Live",2,55,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",55,"NG","Live",2,55,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",55,"NG","Live",2,55,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",55,"NG","Live",2,55,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",55,"NG","Live",2,55,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",55,"NG","Live",2,55,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",56,"HR","Dead",3,56,"HL",1,"TI",5,"TN","45824",NA,"germinated",5
"SUM",56,"HR","Dead",3,56,"HL",1,"TI",5,"TN","45824",NA,"burst",0
"SUM",56,"HR","Dead",3,56,"HL",1,"TI",5,"TN","45824",NA,"missing",0
"WIL",56,"HR","Dead",3,56,"HL",1,"BB",4,"HL","45841",NA,"germinated",4
"WIL",56,"HR","Dead",3,56,"HL",1,"BB",4,"HL","45841",NA,"burst",2
"WIL",56,"HR","Dead",3,56,"HL",1,"BB",4,"HL","45841",NA,"missing",0
"SUM",56,"HR","Dead",3,56,"HL",2,"NG",4,"TN","45824",NA,"germinated",2
"SUM",56,"HR","Dead",3,56,"HL",2,"NG",4,"TN","45824",NA,"burst",1
"SUM",56,"HR","Dead",3,56,"HL",2,"NG",4,"TN","45824",NA,"missing",3
"WIL",56,"HR","Dead",3,56,"HL",2,"TO",1,"HL","45841",NA,"germinated",7
"WIL",56,"HR","Dead",3,56,"HL",2,"TO",1,"HL","45841",NA,"burst",2
"WIL",56,"HR","Dead",3,56,"HL",2,"TO",1,"HL","45841",NA,"missing",0
"SUM",56,"HR","Dead",3,56,"HL",3,"BB",0,"TN","45824",NA,"germinated",0
"SUM",56,"HR","Dead",3,56,"HL",3,"BB",0,"TN","45824",NA,"burst",0
"SUM",56,"HR","Dead",3,56,"HL",3,"BB",0,"TN","45824",NA,"missing",0
"WIL",56,"HR","Dead",3,56,"HL",3,"NG",1,"HL","45841","wet, intact shriveled","germinated",7
"WIL",56,"HR","Dead",3,56,"HL",3,"NG",1,"HL","45841","wet, intact shriveled","burst",0
"WIL",56,"HR","Dead",3,56,"HL",3,"NG",1,"HL","45841","wet, intact shriveled","missing",2
"SUM",57,"BB","Live",2,57,"HL",1,"SR",6,"TN","45825",NA,"germinated",6
"SUM",57,"BB","Live",2,57,"HL",1,"SR",6,"TN","45825",NA,"burst",2
"SUM",57,"BB","Live",2,57,"HL",1,"SR",6,"TN","45825",NA,"missing",0
"WIL",57,"BB","Live",2,57,"HL",1,"SR",3,"TN","45827",NA,"germinated",6
"WIL",57,"BB","Live",2,57,"HL",1,"SR",3,"TN","45827",NA,"burst",1
"WIL",57,"BB","Live",2,57,"HL",1,"SR",3,"TN","45827",NA,"missing",0
"SUM",57,"BB","Live",2,57,"HL",2,"CR",9,"TN","45825",NA,"germinated",1
"SUM",57,"BB","Live",2,57,"HL",2,"CR",9,"TN","45825",NA,"burst",0
"SUM",57,"BB","Live",2,57,"HL",2,"CR",9,"TN","45825",NA,"missing",0
"WIL",57,"BB","Live",2,57,"HL",2,"CR",6,"TN","45827",NA,"germinated",1
"WIL",57,"BB","Live",2,57,"HL",2,"CR",6,"TN","45827",NA,"burst",0
"WIL",57,"BB","Live",2,57,"HL",2,"CR",6,"TN","45827",NA,"missing",3
"SUM",57,"BB","Live",2,57,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",57,"BB","Live",2,57,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",57,"BB","Live",2,57,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",57,"BB","Live",2,57,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",57,"BB","Live",2,57,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",57,"BB","Live",2,57,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",58,"HR","Live",3,58,"HL",1,"TI",2,"TN","45825",NA,"germinated",2
"SUM",58,"HR","Live",3,58,"HL",1,"TI",2,"TN","45825",NA,"burst",3
"SUM",58,"HR","Live",3,58,"HL",1,"TI",2,"TN","45825",NA,"missing",0
"WIL",58,"HR","Live",3,58,"HL",1,"TI",1,"TN","45827",NA,"germinated",6
"WIL",58,"HR","Live",3,58,"HL",1,"TI",1,"TN","45827",NA,"burst",0
"WIL",58,"HR","Live",3,58,"HL",1,"TI",1,"TN","45827",NA,"missing",3
"SUM",58,"HR","Live",3,58,"HL",2,"NG",4,"TN","45825",NA,"germinated",4
"SUM",58,"HR","Live",3,58,"HL",2,"NG",4,"TN","45825",NA,"burst",1
"SUM",58,"HR","Live",3,58,"HL",2,"NG",4,"TN","45825",NA,"missing",1
"WIL",58,"HR","Live",3,58,"HL",2,"NG",1,"TN","45827",NA,"germinated",6
"WIL",58,"HR","Live",3,58,"HL",2,"NG",1,"TN","45827",NA,"burst",0
"WIL",58,"HR","Live",3,58,"HL",2,"NG",1,"TN","45827",NA,"missing",4
"SUM",58,"HR","Live",3,58,"HL",3,"BB",3,"TN","45825",NA,"germinated",7
"SUM",58,"HR","Live",3,58,"HL",3,"BB",3,"TN","45825",NA,"burst",0
"SUM",58,"HR","Live",3,58,"HL",3,"BB",3,"TN","45825",NA,"missing",0
"WIL",58,"HR","Live",3,58,"HL",3,"BB",6,"TN","45827",NA,"germinated",2
"WIL",58,"HR","Live",3,58,"HL",3,"BB",6,"TN","45827",NA,"burst",0
"WIL",58,"HR","Live",3,58,"HL",3,"BB",6,"TN","45827",NA,"missing",2
"SUM",59,"HG","Live",2,59,"HL",1,"HG",8,"TN","45825",NA,"germinated",8
"SUM",59,"HG","Live",2,59,"HL",1,"HG",8,"TN","45825",NA,"burst",0
"SUM",59,"HG","Live",2,59,"HL",1,"HG",8,"TN","45825",NA,"missing",0
"WIL",59,"HG","Live",2,59,"HL",1,"HG",7,"TN","45827",NA,"germinated",1
"WIL",59,"HG","Live",2,59,"HL",1,"HG",7,"TN","45827",NA,"burst",2
"WIL",59,"HG","Live",2,59,"HL",1,"HG",7,"TN","45827",NA,"missing",0
"SUM",59,"HG","Live",2,59,"HL",2,"HR",7,"TN","45825",NA,"germinated",3
"SUM",59,"HG","Live",2,59,"HL",2,"HR",7,"TN","45825",NA,"burst",0
"SUM",59,"HG","Live",2,59,"HL",2,"HR",7,"TN","45825",NA,"missing",0
"WIL",59,"HG","Live",2,59,"HL",2,"HR",6,"TN","45827",NA,"germinated",4
"WIL",59,"HG","Live",2,59,"HL",2,"HR",6,"TN","45827",NA,"burst",0
"WIL",59,"HG","Live",2,59,"HL",2,"HR",6,"TN","45827",NA,"missing",0
"SUM",59,"HG","Live",2,59,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",59,"HG","Live",2,59,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",59,"HG","Live",2,59,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",59,"HG","Live",2,59,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",59,"HG","Live",2,59,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",59,"HG","Live",2,59,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",60,"HR","Dead",2,60,"HL",1,"HR",7,"TN","45825",NA,"germinated",7
"SUM",60,"HR","Dead",2,60,"HL",1,"HR",7,"TN","45825",NA,"burst",0
"SUM",60,"HR","Dead",2,60,"HL",1,"HR",7,"TN","45825",NA,"missing",0
"WIL",60,"HR","Dead",2,60,"HL",1,"HR",4,"TN","45826",NA,"germinated",4
"WIL",60,"HR","Dead",2,60,"HL",1,"HR",4,"TN","45826",NA,"burst",2
"WIL",60,"HR","Dead",2,60,"HL",1,"HR",4,"TN","45826",NA,"missing",0
"SUM",60,"HR","Dead",2,60,"HL",2,"HG",4,"TN","45825",NA,"germinated",3
"SUM",60,"HR","Dead",2,60,"HL",2,"HG",4,"TN","45825",NA,"burst",3
"SUM",60,"HR","Dead",2,60,"HL",2,"HG",4,"TN","45825",NA,"missing",0
"WIL",60,"HR","Dead",2,60,"HL",2,"HG",3,"TN","45826",NA,"germinated",7
"WIL",60,"HR","Dead",2,60,"HL",2,"HG",3,"TN","45826",NA,"burst",0
"WIL",60,"HR","Dead",2,60,"HL",2,"HG",3,"TN","45826",NA,"missing",0
"SUM",60,"HR","Dead",2,60,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",60,"HR","Dead",2,60,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",60,"HR","Dead",2,60,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",60,"HR","Dead",2,60,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",60,"HR","Dead",2,60,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",60,"HR","Dead",2,60,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",61,"SR","Live",3,61,"HL",1,"SR",7,"TN","45824",NA,"germinated",7
"SUM",61,"SR","Live",3,61,"HL",1,"SR",7,"TN","45824",NA,"burst",2
"SUM",61,"SR","Live",3,61,"HL",1,"SR",7,"TN","45824",NA,"missing",0
"WIL",61,"SR","Live",3,61,"HL",1,"SR",8,"TN","45827",NA,"germinated",2
"WIL",61,"SR","Live",3,61,"HL",1,"SR",8,"TN","45827",NA,"burst",0
"WIL",61,"SR","Live",3,61,"HL",1,"SR",8,"TN","45827",NA,"missing",0
"SUM",61,"SR","Live",3,61,"HL",2,"HG",9,"TN","45824",NA,"germinated",1
"SUM",61,"SR","Live",3,61,"HL",2,"HG",9,"TN","45824",NA,"burst",0
"SUM",61,"SR","Live",3,61,"HL",2,"HG",9,"TN","45824",NA,"missing",0
"WIL",61,"SR","Live",3,61,"HL",2,"HG",7,"TN","45827",NA,"germinated",3
"WIL",61,"SR","Live",3,61,"HL",2,"HG",7,"TN","45827",NA,"burst",0
"WIL",61,"SR","Live",3,61,"HL",2,"HG",7,"TN","45827",NA,"missing",0
"SUM",61,"SR","Live",3,61,"HL",3,"AH",10,"TN","45824",NA,"germinated",0
"SUM",61,"SR","Live",3,61,"HL",3,"AH",10,"TN","45824",NA,"burst",0
"SUM",61,"SR","Live",3,61,"HL",3,"AH",10,"TN","45824",NA,"missing",0
"WIL",61,"SR","Live",3,61,"HL",3,"AH",10,"TN","45827",NA,"germinated",0
"WIL",61,"SR","Live",3,61,"HL",3,"AH",10,"TN","45827",NA,"burst",0
"WIL",61,"SR","Live",3,61,"HL",3,"AH",10,"TN","45827",NA,"missing",0
"SUM",62,"CR","Live",3,62,"HL",1,"AH",10,"HL","45824",NA,"germinated",10
"SUM",62,"CR","Live",3,62,"HL",1,"AH",10,"HL","45824",NA,"burst",0
"SUM",62,"CR","Live",3,62,"HL",1,"AH",10,"HL","45824",NA,"missing",0
"WIL",62,"CR","Live",3,62,"HL",1,"CR",5,"TN","45827",NA,"germinated",5
"WIL",62,"CR","Live",3,62,"HL",1,"CR",5,"TN","45827",NA,"burst",0
"WIL",62,"CR","Live",3,62,"HL",1,"CR",5,"TN","45827",NA,"missing",0
"SUM",62,"CR","Live",3,62,"HL",2,"CR",4,"HL","45824",NA,"germinated",4
"SUM",62,"CR","Live",3,62,"HL",2,"CR",4,"HL","45824",NA,"burst",2
"SUM",62,"CR","Live",3,62,"HL",2,"CR",4,"HL","45824",NA,"missing",0
"WIL",62,"CR","Live",3,62,"HL",2,"HG",8,"TN","45827",NA,"germinated",2
"WIL",62,"CR","Live",3,62,"HL",2,"HG",8,"TN","45827",NA,"burst",0
"WIL",62,"CR","Live",3,62,"HL",2,"HG",8,"TN","45827",NA,"missing",0
"SUM",62,"CR","Live",3,62,"HL",3,"HG",8,"HL","45824",NA,"germinated",2
"SUM",62,"CR","Live",3,62,"HL",3,"HG",8,"HL","45824",NA,"burst",0
"SUM",62,"CR","Live",3,62,"HL",3,"HG",8,"HL","45824",NA,"missing",0
"WIL",62,"CR","Live",3,62,"HL",3,"AH",6,"TN","45827",NA,"germinated",1
"WIL",62,"CR","Live",3,62,"HL",3,"AH",6,"TN","45827",NA,"burst",2
"WIL",62,"CR","Live",3,62,"HL",3,"AH",6,"TN","45827",NA,"missing",1
"SUM",63,"AH","Live",2,63,"HL",1,"RC",2,"HL","45824",NA,"germinated",5
"SUM",63,"AH","Live",2,63,"HL",1,"RC",2,"HL","45824",NA,"burst",0
"SUM",63,"AH","Live",2,63,"HL",1,"RC",2,"HL","45824",NA,"missing",0
"WIL",63,"AH","Live",2,63,"HL",1,"AH",5,"TN","45827",NA,"germinated",4
"WIL",63,"AH","Live",2,63,"HL",1,"AH",5,"TN","45827",NA,"burst",1
"WIL",63,"AH","Live",2,63,"HL",1,"AH",5,"TN","45827",NA,"missing",0
"SUM",63,"AH","Live",2,63,"HL",2,"AH",8,"HL","45824",NA,"germinated",2
"SUM",63,"AH","Live",2,63,"HL",2,"AH",8,"HL","45824",NA,"burst",0
"SUM",63,"AH","Live",2,63,"HL",2,"AH",8,"HL","45824",NA,"missing",0
"WIL",63,"AH","Live",2,63,"HL",2,"RC",0,"TN","45827","missing","germinated",0
"WIL",63,"AH","Live",2,63,"HL",2,"RC",0,"TN","45827","missing","burst",0
"WIL",63,"AH","Live",2,63,"HL",2,"RC",0,"TN","45827","missing","missing",0
"SUM",63,"AH","Live",2,63,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",63,"AH","Live",2,63,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",63,"AH","Live",2,63,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",63,"AH","Live",2,63,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",63,"AH","Live",2,63,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",63,"AH","Live",2,63,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",64,"NG","Dead",3,64,"HL",1,"HR",6,"HL","45824",NA,"germinated",9
"SUM",64,"NG","Dead",3,64,"HL",1,"HR",6,"HL","45824",NA,"burst",1
"SUM",64,"NG","Dead",3,64,"HL",1,"HR",6,"HL","45824",NA,"missing",0
"WIL",64,"NG","Dead",3,64,"HL",1,"HR",1,"HL","45841",NA,"germinated",5
"WIL",64,"NG","Dead",3,64,"HL",1,"HR",1,"HL","45841",NA,"burst",0
"WIL",64,"NG","Dead",3,64,"HL",1,"HR",1,"HL","45841",NA,"missing",4
"SUM",64,"NG","Dead",3,64,"HL",2,"NG",4,"HL","45824",NA,"germinated",4
"SUM",64,"NG","Dead",3,64,"HL",2,"NG",4,"HL","45824",NA,"burst",2
"SUM",64,"NG","Dead",3,64,"HL",2,"NG",4,"HL","45824",NA,"missing",0
"WIL",64,"NG","Dead",3,64,"HL",2,"NG",1,"HL","45841",NA,"germinated",9
"WIL",64,"NG","Dead",3,64,"HL",2,"NG",1,"HL","45841",NA,"burst",0
"WIL",64,"NG","Dead",3,64,"HL",2,"NG",1,"HL","45841",NA,"missing",0
"SUM",64,"NG","Dead",3,64,"HL",3,"RC",1,"HL","45824",NA,"germinated",9
"SUM",64,"NG","Dead",3,64,"HL",3,"RC",1,"HL","45824",NA,"burst",0
"SUM",64,"NG","Dead",3,64,"HL",3,"RC",1,"HL","45824",NA,"missing",0
"WIL",64,"NG","Dead",3,64,"HL",3,"RC",1,"HL","45841",NA,"germinated",6
"WIL",64,"NG","Dead",3,64,"HL",3,"RC",1,"HL","45841",NA,"burst",0
"WIL",64,"NG","Dead",3,64,"HL",3,"RC",1,"HL","45841",NA,"missing",3
"SUM",65,"SR","Live",2,65,"HL",1,"NG",3,"TN","45824",NA,"germinated",3
"SUM",65,"SR","Live",2,65,"HL",1,"NG",3,"TN","45824",NA,"burst",2
"SUM",65,"SR","Live",2,65,"HL",1,"NG",3,"TN","45824",NA,"missing",1
"WIL",65,"SR","Live",2,65,"HL",1,"NG",0,"TN","45827",NA,"germinated",9
"WIL",65,"SR","Live",2,65,"HL",1,"NG",0,"TN","45827",NA,"burst",1
"WIL",65,"SR","Live",2,65,"HL",1,"NG",0,"TN","45827",NA,"missing",0
"SUM",65,"SR","Live",2,65,"HL",2,"BB",7,"TN","45824",NA,"germinated",3
"SUM",65,"SR","Live",2,65,"HL",2,"BB",7,"TN","45824",NA,"burst",0
"SUM",65,"SR","Live",2,65,"HL",2,"BB",7,"TN","45824",NA,"missing",0
"WIL",65,"SR","Live",2,65,"HL",2,"BB",1,"TN","45827",NA,"germinated",8
"WIL",65,"SR","Live",2,65,"HL",2,"BB",1,"TN","45827",NA,"burst",1
